"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"ENSMUSG00000060012",3.29208483963664e-08,391.938192096659,0.074,1,6.58416967927328e-05
"ENSMUSG00000027800",3.29208483963664e-08,385.88414223373,0.074,1,6.58416967927328e-05
"ENSMUSG00000092083",3.29208483963664e-08,341.239760604759,0.074,1,6.58416967927328e-05
"ENSMUSG00000052305",3.29208483963664e-08,314.823685656768,0.074,1,6.58416967927328e-05
"ENSMUSG00000032085",3.29208483963664e-08,280.49385536072,0.074,1,6.58416967927328e-05
"ENSMUSG00000039254",3.29208483963664e-08,214.868240507775,0.074,1,6.58416967927328e-05
"ENSMUSG00000057421",3.29208483963664e-08,212.374583162572,0.074,1,6.58416967927328e-05
"ENSMUSG00000028312",3.29208483963664e-08,191.256147309162,0.074,1,6.58416967927328e-05
"ENSMUSG00000041354",3.29208483963664e-08,163.286960489757,0.074,1,6.58416967927328e-05
"ENSMUSG00000022787",3.29208483963664e-08,159.63290362607,0.074,1,6.58416967927328e-05
"ENSMUSG00000055148",3.29208483963664e-08,158.951331855127,0.074,1,6.58416967927328e-05
"ENSMUSG00000037355",3.29208483963664e-08,153.947904418667,0.074,1,6.58416967927328e-05
"ENSMUSG00000050234",3.29208483963664e-08,147.16980091036,0.074,1,6.58416967927328e-05
"ENSMUSG00000051219",3.29208483963664e-08,141.06289077634,0.074,1,6.58416967927328e-05
"ENSMUSG00000051048",3.29208483963664e-08,135.54805323389,0.074,1,6.58416967927328e-05
"ENSMUSG00000078515",3.29208483963664e-08,129.126826259559,0.074,1,6.58416967927328e-05
"ENSMUSG00000006494",3.29208483963664e-08,109.988820587784,0.074,1,6.58416967927328e-05
"ENSMUSG00000039167",3.29208483963664e-08,98.4077821543529,0.074,1,6.58416967927328e-05
"ENSMUSG00000032231",3.29208483963664e-08,87.0569430062165,0.074,1,6.58416967927328e-05
"ENSMUSG00000085274",3.29208483963664e-08,86.1949838134608,0.074,1,6.58416967927328e-05
"ENSMUSG00000050737",3.29208483963664e-08,86.1694537257,0.074,1,6.58416967927328e-05
"ENSMUSG00000005233",3.29208483963664e-08,84.9637683341265,0.074,1,6.58416967927328e-05
"ENSMUSG00000069919",3.29208483963664e-08,61.540560668345,0.074,1,6.58416967927328e-05
"ENSMUSG00000067586",3.29208483963664e-08,60.6340622244934,0.074,1,6.58416967927328e-05
"ENSMUSG00000026679",3.29208483963664e-08,60.303968345133,0.074,1,6.58416967927328e-05
"ENSMUSG00000026043",3.29208483963664e-08,55.0044542339485,0.074,1,6.58416967927328e-05
"ENSMUSG00000049154",3.29208483963664e-08,47.0073085656156,0.074,1,6.58416967927328e-05
"ENSMUSG00000053897",3.29208483963664e-08,40.0776332505641,0.074,1,6.58416967927328e-05
"ENSMUSG00000036768",3.29208483963664e-08,34.0592430599435,0.074,1,6.58416967927328e-05
"ENSMUSG00000024457",3.29208483963664e-08,32.4639470933995,0.074,1,6.58416967927328e-05
"ENSMUSG00000056481",3.29208483963664e-08,25.0206274435514,0.074,1,6.58416967927328e-05
"ENSMUSG00000034738",3.29208483963664e-08,24.0715703762027,0.074,1,6.58416967927328e-05
"ENSMUSG00000021390",3.29208483963664e-08,22.6582316648822,0.074,1,6.58416967927328e-05
"ENSMUSG00000027737",3.29208483963664e-08,22.2453622140769,0.074,1,6.58416967927328e-05
"ENSMUSG00000030108",3.29208483963664e-08,11.6195106564852,0.074,1,6.58416967927328e-05
"ENSMUSG00000001946",3.29208483963664e-08,2.51924758606963,0.074,1,6.58416967927328e-05
"ENSMUSG00000024168",3.29208483963664e-08,-0.303388582116719,0.074,1,6.58416967927328e-05
"ENSMUSG00000025138",3.29208483963664e-08,-68.0619816538915,0.074,1,6.58416967927328e-05
"ENSMUSG00000029761",3.79390706762918e-08,-115.230271745394,0.111,1,7.58781413525836e-05
"ENSMUSG00000031221",3.89380933967833e-08,6.72712585561157,0.074,1,7.78761867935665e-05
"ENSMUSG00000001482",4.47289856880854e-08,-2.26650855731999,0.111,1,8.94579713761708e-05
"ENSMUSG00000029647",4.47289856880854e-08,-16.7649770565439,0.111,1,8.94579713761708e-05
"ENSMUSG00000052613",4.47289856880854e-08,-18.335801499865,0.111,1,8.94579713761708e-05
"ENSMUSG00000067818",5.26906975420163e-08,490.794907762124,0.111,1,0.000105381395084033
"ENSMUSG00000032077",5.26906975420163e-08,392.15280812416,0.111,1,0.000105381395084033
"ENSMUSG00000074182",5.26906975420163e-08,301.586651117606,0.111,1,0.000105381395084033
"ENSMUSG00000033105",5.26906975420163e-08,291.61328023971,0.111,1,0.000105381395084033
"ENSMUSG00000060538",5.26906975420163e-08,217.743590812571,0.111,1,0.000105381395084033
"ENSMUSG00000021112",5.26906975420163e-08,182.418946515907,0.111,1,0.000105381395084033
"ENSMUSG00000034353",5.26906975420163e-08,161.318637764589,0.111,1,0.000105381395084033
"ENSMUSG00000029648",5.26906975420163e-08,140.581910656917,0.111,1,0.000105381395084033
"ENSMUSG00000034908",5.26906975420163e-08,118.983618778131,0.111,1,0.000105381395084033
"ENSMUSG00000020914",5.26906975420163e-08,111.035752513375,0.111,1,0.000105381395084033
"ENSMUSG00000006526",5.26906975420163e-08,109.024841921281,0.111,1,0.000105381395084033
"ENSMUSG00000030770",5.26906975420163e-08,90.0031208183912,0.111,1,0.000105381395084033
"ENSMUSG00000030218",5.26906975420163e-08,83.4408183997305,0.111,1,0.000105381395084033
"ENSMUSG00000021193",5.26906975420163e-08,65.000802945954,0.111,1,0.000105381395084033
"ENSMUSG00000024312",5.26906975420163e-08,58.8737817840064,0.111,1,0.000105381395084033
"ENSMUSG00000022064",5.26906975420163e-08,56.963154160578,0.111,1,0.000105381395084033
"ENSMUSG00000029231",5.26906975420163e-08,34.1827678009011,0.111,1,0.000105381395084033
"ENSMUSG00000019978",5.26906975420163e-08,26.0660296551747,0.111,1,0.000105381395084033
"ENSMUSG00000019852",5.26906975420163e-08,0.328247252548577,0.111,1,0.000105381395084033
"ENSMUSG00000008540",5.43345967857946e-08,-41.5572245938587,0.074,1,0.000108669193571589
"ENSMUSG00000040669",5.75932354750667e-08,-39.4504716219727,0.148,1,0.000115186470950133
"ENSMUSG00000096054",5.75932354750667e-08,-39.5247728190664,0.148,1,0.000115186470950133
"ENSMUSG00000020928",6.20185312690933e-08,132.863791826075,0.111,1,0.000124037062538187
"ENSMUSG00000025993",6.20185312690933e-08,36.499681813873,0.111,1,0.000124037062538187
"ENSMUSG00000032601",6.20185312690933e-08,-361.165220090124,0.111,1,0.000124037062538187
"ENSMUSG00000041828",6.41024674660838e-08,80.2452951712977,0.074,1,0.000128204934932168
"ENSMUSG00000037474",6.41024674660838e-08,5.56224462857597,0.074,1,0.000128204934932168
"ENSMUSG00000044258",6.64657216692959e-08,-23.4435212537598,0.296,1,0.000132931443338592
"ENSMUSG00000015312",6.76107781143572e-08,-10.2975092415998,0.148,1,0.000135221556228714
"ENSMUSG00000025283",6.76107781143572e-08,-146.638068201596,0.148,1,0.000135221556228714
"ENSMUSG00000022231",7.29376442313945e-08,-6.30238026335727,0.111,1,0.000145875288462789
"ENSMUSG00000020166",7.55622338382073e-08,269.070658999908,0.074,1,0.000151124467676415
"ENSMUSG00000097151",7.55622338382073e-08,-2.77820526091469,0.074,1,0.000151124467676415
"ENSMUSG00000021392",7.93072197121203e-08,Inf,0.148,1,0.000158614439424241
"ENSMUSG00000040584",7.93072197121203e-08,117.798828168933,0.148,1,0.000158614439424241
"ENSMUSG00000014329",7.93072197121203e-08,99.0986505485989,0.148,1,0.000158614439424241
"ENSMUSG00000044948",7.93072197121203e-08,23.8847832306258,0.148,1,0.000158614439424241
"ENSMUSG00000031791",8.32594011552967e-08,-33.3770870577712,0,0.933,0.000166518802310593
"ENSMUSG00000102555",8.32594011552967e-08,-59.689350929594,0,0.933,0.000166518802310593
"ENSMUSG00000017344",8.35600007189309e-08,-Inf,0.222,1,0.000167120001437862
"ENSMUSG00000031990",8.57086806888498e-08,61.9886152627793,0.111,1,0.0001714173613777
"ENSMUSG00000047787",8.57086806888498e-08,-97.7014198367583,0.111,1,0.0001714173613777
"ENSMUSG00000039396",8.89952186398477e-08,14.1422546864884,0.074,1,0.000177990437279695
"ENSMUSG00000036905",8.89952186398477e-08,-15.7572362730336,0.074,1,0.000177990437279695
"ENSMUSG00000041408",9.2952685801713e-08,151.567498555851,0.148,1,0.000185905371603426
"ENSMUSG00000104388",9.51734069909241e-08,-13.5568758483942,0.259,1,0.000190346813981848
"ENSMUSG00000030235",9.6912031170587e-08,-5.27033473371428,0.185,1,0.000193824062341174
"ENSMUSG00000033208",9.6912031170587e-08,-16.3447011071774,0.185,1,0.000193824062341174
"ENSMUSG00000021103",1.00633090063098e-07,11.3494530339721,0.111,1,0.000201266180126195
"ENSMUSG00000040433",1.04727444756076e-07,7.70448044723574,0.074,1,0.000209454889512153
"ENSMUSG00000061894",1.04727444756076e-07,-1.62994098559091,0.074,1,0.000209454889512153
"ENSMUSG00000019929",1.13256997757216e-07,153.675708027569,0.185,1,0.000226513995514433
"ENSMUSG00000037664",1.13256997757216e-07,125.454571343042,0.185,1,0.000226513995514433
"ENSMUSG00000079084",1.13256997757216e-07,110.508452075489,0.185,1,0.000226513995514433
"ENSMUSG00000042116",1.13256997757216e-07,70.2285298062602,0.185,1,0.000226513995514433
"ENSMUSG00000020397",1.18059197385701e-07,162.565067865699,0.111,1,0.000236118394771402
"ENSMUSG00000038943",1.18059197385701e-07,16.9315104528215,0.111,1,0.000236118394771402
"ENSMUSG00000053965",1.18059197385701e-07,-7.41011375050518,0.111,1,0.000236118394771402
"ENSMUSG00000071324",1.23136382675367e-07,272.391172311884,0.074,1,0.000246272765350735
"ENSMUSG00000022371",1.23136382675367e-07,170.410594314821,0.074,1,0.000246272765350735
"ENSMUSG00000039552",1.23136382675367e-07,30.3024447993421,0.074,1,0.000246272765350735
"ENSMUSG00000025245",1.23136382675367e-07,1.91144114090833,0.074,1,0.000246272765350735
"ENSMUSG00000002233",1.27384926041155e-07,95.6748531521277,0.148,1,0.00025476985208231
"ENSMUSG00000026424",1.32255380708176e-07,61.7674387570317,0.185,1,0.000264510761416352
"ENSMUSG00000057110",1.32690491543522e-07,-34.0218088025534,0.222,1,0.000265380983087045
"ENSMUSG00000049097",1.38389125285351e-07,4.51182086568492,0.111,1,0.000276778250570703
"ENSMUSG00000075463",1.44658658027826e-07,0.935076376943571,0.074,1,0.000289317316055652
"ENSMUSG00000047330",1.44786418476268e-07,-78.5452722504074,0.037,0.933,0.000289572836952535
"ENSMUSG00000047534",1.74014322227208e-07,123.41771672975,0.148,1,0.000348028644454417
"ENSMUSG00000054792",1.8968631876945e-07,18.8823341685592,0.111,1,0.000379372637538899
"ENSMUSG00000003617",1.99139499535496e-07,146.477610570782,0.074,1,0.000398278999070992
"ENSMUSG00000038415",2.00400680837373e-07,-3.4175060215581,0.037,0.933,0.000400801361674746
"ENSMUSG00000028645",2.02796799296497e-07,67.9283622853943,0.259,1,0.000405593598592993
"ENSMUSG00000054717",2.03141095581982e-07,147.329292837181,0.148,1,0.000406282191163964
"ENSMUSG00000038781",2.21803360571962e-07,-1.86871220775081,0.111,1,0.000443606721143924
"ENSMUSG00000062151",2.3335255926076e-07,356.578995187541,0.074,1,0.000466705118521521
"ENSMUSG00000026383",2.3335255926076e-07,39.7344777223239,0.074,1,0.000466705118521521
"ENSMUSG00000056492",2.3335255926076e-07,-5.72177820421959,0.074,0.933,0.000466705118521521
"ENSMUSG00000038371",2.43211971215639e-07,-74.2056078969836,0.222,1,0.000486423942431279
"ENSMUSG00000031198",2.59145558971044e-07,284.752422690159,0.111,0.067,0.000518291117942088
"ENSMUSG00000073910",2.59145558971044e-07,-0.773591104519097,0.111,1,0.000518291117942088
"ENSMUSG00000026399",2.73212344403857e-07,143.214168387285,0.074,1,0.000546424688807714
"ENSMUSG00000102307",2.73212344403857e-07,122.470724955984,0.074,1,0.000546424688807714
"ENSMUSG00000026153",2.73212344403857e-07,68.8060245710435,0.074,1,0.000546424688807714
"ENSMUSG00000040006",2.73212344403857e-07,58.2026739784827,0.074,1,0.000546424688807714
"ENSMUSG00000023940",2.73212344403857e-07,13.5461418902573,0.074,1,0.000546424688807714
"ENSMUSG00000020593",2.73212344403857e-07,-68.0727633889199,0.074,1,0.000546424688807714
"ENSMUSG00000037533",2.73212344403857e-07,-243.666555364878,0.074,1,0.000546424688807714
"ENSMUSG00000048330",3.0252624840587e-07,240.235374101623,0.111,0.067,0.000605052496811739
"ENSMUSG00000003119",3.0252624840587e-07,30.2958646295747,0.111,0.067,0.000605052496811739
"ENSMUSG00000007872",3.16436266136896e-07,27.9316708534025,0.259,1,0.000632872532273793
"ENSMUSG00000034209",3.19610304616863e-07,396.430664291399,0.074,1,0.000639220609233726
"ENSMUSG00000020562",3.19610304616863e-07,346.0800322276,0.074,1,0.000639220609233726
"ENSMUSG00000090061",3.19610304616863e-07,195.937035748227,0.074,1,0.000639220609233726
"ENSMUSG00000028456",3.19610304616863e-07,167.601756525559,0.074,1,0.000639220609233726
"ENSMUSG00000030671",3.19610304616863e-07,64.9478637372306,0.074,1,0.000639220609233726
"ENSMUSG00000041710",3.19610304616863e-07,2.05347989854811,0.074,1,0.000639220609233726
"ENSMUSG00000021756",3.19610304616863e-07,-185.946550782638,0.074,0.933,0.000639220609233726
"ENSMUSG00000035329",3.21628605296267e-07,122.561291008331,0.148,0.067,0.000643257210592534
"ENSMUSG00000028518",3.21628605296267e-07,91.3177806073878,0.148,0.067,0.000643257210592534
"ENSMUSG00000022150",3.27769998230591e-07,-7.6889126269071,0.222,1,0.000655539996461182
"ENSMUSG00000054850",3.52879235622758e-07,-9.95214074142498,0.111,0.067,0.000705758471245515
"ENSMUSG00000000759",3.52879235622758e-07,-54.0286409417374,0.111,0.067,0.000705758471245515
"ENSMUSG00000026035",3.52879235622758e-07,-80.1108005065593,0.111,0.067,0.000705758471245515
"ENSMUSG00000021534",3.52879235622758e-07,-85.395636057474,0.111,0.067,0.000705758471245515
"ENSMUSG00000055917",3.52879235622758e-07,-92.3671082914176,0.111,0.067,0.000705758471245515
"ENSMUSG00000021714",3.52879235622758e-07,-99.2615027844897,0.111,0.067,0.000705758471245515
"ENSMUSG00000029003",3.52879235622758e-07,-110.5577449428,0.111,0.067,0.000705758471245515
"ENSMUSG00000023036",3.52879235622758e-07,-119.628752715145,0.111,0.067,0.000705758471245515
"ENSMUSG00000026510",3.52879235622758e-07,-149.169018503506,0.111,1,0.000705758471245515
"ENSMUSG00000028525",3.52879235622758e-07,-164.581421454761,0.111,0.067,0.000705758471245515
"ENSMUSG00000034109",3.52879235622758e-07,-246.85811833425,0.111,0.067,0.000705758471245515
"ENSMUSG00000097248",3.52879235622758e-07,-251.207333943168,0.111,0.067,0.000705758471245515
"ENSMUSG00000004366",3.52879235622758e-07,-Inf,0.111,0.067,0.000705758471245515
"ENSMUSG00000078451",3.73571768124925e-07,540.734272978249,0.074,1,0.00074714353624985
"ENSMUSG00000021848",3.73571768124925e-07,502.204884463906,0.074,1,0.00074714353624985
"ENSMUSG00000049001",3.73571768124925e-07,450.331201171858,0.074,1,0.00074714353624985
"ENSMUSG00000040888",3.73571768124925e-07,371.923970335849,0.074,1,0.00074714353624985
"ENSMUSG00000048612",3.73571768124925e-07,354.091319494435,0.074,1,0.00074714353624985
"ENSMUSG00000029182",3.73571768124925e-07,290.271045016101,0.074,1,0.00074714353624985
"ENSMUSG00000030793",3.73571768124925e-07,289.16102318614,0.074,1,0.00074714353624985
"ENSMUSG00000002803",3.73571768124925e-07,284.938976119801,0.074,1,0.00074714353624985
"ENSMUSG00000022311",3.73571768124925e-07,255.359241027605,0.074,1,0.00074714353624985
"ENSMUSG00000043969",3.73571768124925e-07,249.169768443173,0.074,1,0.00074714353624985
"ENSMUSG00000024182",3.73571768124925e-07,227.495431218018,0.074,1,0.00074714353624985
"ENSMUSG00000018209",3.73571768124925e-07,203.64223772246,0.074,1,0.00074714353624985
"ENSMUSG00000070953",3.73571768124925e-07,191.301718791041,0.074,1,0.00074714353624985
"ENSMUSG00000034973",3.73571768124925e-07,183.890480013848,0.074,1,0.00074714353624985
"ENSMUSG00000008999",3.73571768124925e-07,166.47376506069,0.074,1,0.00074714353624985
"ENSMUSG00000022313",3.73571768124925e-07,148.155996518211,0.074,1,0.00074714353624985
"ENSMUSG00000041431",3.73571768124925e-07,95.8992147602833,0.074,1,0.00074714353624985
"ENSMUSG00000030256",3.73571768124925e-07,94.2436683176142,0.074,1,0.00074714353624985
"ENSMUSG00000018347",3.73571768124925e-07,67.6998137683427,0.074,1,0.00074714353624985
"ENSMUSG00000021760",3.73571768124925e-07,52.6297589292335,0.074,1,0.00074714353624985
"ENSMUSG00000033685",3.73571768124925e-07,8.6818768478025,0.074,1,0.00074714353624985
"ENSMUSG00000028656",3.73571768124925e-07,5.33063358581398,0.074,1,0.00074714353624985
"ENSMUSG00000056158",3.74265792453446e-07,84.3025122305532,0.148,0.067,0.000748531584906892
"ENSMUSG00000042766",3.74265792453446e-07,12.5468420486091,0.148,1,0.000748531584906892
"ENSMUSG00000015396",3.79909790320924e-07,-153.133577169301,0.037,0.933,0.000759819580641848
"ENSMUSG00000050890",3.80070867511795e-07,164.305797828734,0.222,0.067,0.000760141735023591
"ENSMUSG00000039473",3.83147757805207e-07,77.5005052401341,0.185,0.067,0.000766295515610413
"ENSMUSG00000020097",4.11275659693893e-07,136.205722926207,0.111,1,0.000822551319387786
"ENSMUSG00000050088",4.35170084539968e-07,137.535047912443,0.148,0.067,0.000870340169079936
"ENSMUSG00000020330",4.35170084539968e-07,7.32588194569733,0.148,1,0.000870340169079936
"ENSMUSG00000029088",4.44637127482589e-07,184.619570496241,0.185,0.067,0.000889274254965179
"ENSMUSG00000003541",4.78943059695492e-07,117.120161935831,0.111,1,0.000957886119390985
"ENSMUSG00000037376",4.78943059695492e-07,114.061118267223,0.111,1,0.000957886119390985
"ENSMUSG00000053128",4.78943059695492e-07,101.84655631377,0.111,1,0.000957886119390985
"ENSMUSG00000031661",4.78943059695492e-07,55.5316778616822,0.111,1,0.000957886119390985
"ENSMUSG00000042312",4.78943059695492e-07,41.5267348743074,0.111,1,0.000957886119390985
"ENSMUSG00000035107",4.78943059695492e-07,39.351949105461,0.111,1,0.000957886119390985
"ENSMUSG00000092274",4.78943059695492e-07,5.86469305142859,0.111,1,0.000957886119390985
"ENSMUSG00000049807",4.78943059695492e-07,-1.64622046462595,0.111,1,0.000957886119390985
"ENSMUSG00000039065",4.78943059695492e-07,-30.1772018036244,0.111,1,0.000957886119390985
"ENSMUSG00000015748",4.78943059695492e-07,-116.652483042941,0.111,1,0.000957886119390985
"ENSMUSG00000038871",5.05581842395568e-07,-36.8019434514858,0.148,0.067,0.00101116368479114
"ENSMUSG00000040713",5.05581842395568e-07,-112.323597737303,0.148,0.067,0.00101116368479114
"ENSMUSG00000029364",5.05581842395568e-07,-148.287375381712,0.148,0.067,0.00101116368479114
"ENSMUSG00000069631",5.05581842395568e-07,-171.330289601004,0.148,0.067,0.00101116368479114
"ENSMUSG00000049516",5.05581842395568e-07,-178.339031388915,0.148,0.067,0.00101116368479114
"ENSMUSG00000059708",5.05581842395568e-07,-208.060996460692,0.148,0.067,0.00101116368479114
"ENSMUSG00000046204",5.05581842395568e-07,-260.405493619276,0.148,0.067,0.00101116368479114
"ENSMUSG00000040412",5.05581842395568e-07,-369.376614890326,0.148,0.067,0.00101116368479114
"ENSMUSG00000040648",5.15592991321516e-07,128.114352142424,0.185,0.067,0.00103118598264303
"ENSMUSG00000023259",5.20346125504906e-07,-1.10044657014244,0.037,0.933,0.00104069225100981
"ENSMUSG00000028873",5.57286916674739e-07,547.875272330212,0.111,1,0.00111457383334948
"ENSMUSG00000074733",5.57286916674739e-07,525.653179261441,0.111,1,0.00111457383334948
"ENSMUSG00000019890",5.57286916674739e-07,482.150611168629,0.111,1,0.00111457383334948
"ENSMUSG00000059146",5.57286916674739e-07,445.705261087248,0.111,1,0.00111457383334948
"ENSMUSG00000019820",5.57286916674739e-07,299.850589749205,0.111,1,0.00111457383334948
"ENSMUSG00000022175",5.57286916674739e-07,287.58242864859,0.111,1,0.00111457383334948
"ENSMUSG00000043635",5.57286916674739e-07,276.344310614081,0.111,1,0.00111457383334948
"ENSMUSG00000054690",5.57286916674739e-07,276.168021835352,0.111,1,0.00111457383334948
"ENSMUSG00000028744",5.57286916674739e-07,241.867937099819,0.111,1,0.00111457383334948
"ENSMUSG00000057894",5.57286916674739e-07,194.89204691137,0.111,1,0.00111457383334948
"ENSMUSG00000020077",5.57286916674739e-07,189.945670391849,0.111,1,0.00111457383334948
"ENSMUSG00000019791",5.57286916674739e-07,183.837305959025,0.111,1,0.00111457383334948
"ENSMUSG00000032796",5.57286916674739e-07,183.599294548081,0.111,1,0.00111457383334948
"ENSMUSG00000028096",5.57286916674739e-07,162.718124774574,0.111,1,0.00111457383334948
"ENSMUSG00000022748",5.57286916674739e-07,157.521410591708,0.111,1,0.00111457383334948
"ENSMUSG00000024290",5.57286916674739e-07,150.040604377545,0.111,1,0.00111457383334948
"ENSMUSG00000038121",5.57286916674739e-07,138.069105734424,0.111,1,0.00111457383334948
"ENSMUSG00000001403",5.57286916674739e-07,133.997365716228,0.111,1,0.00111457383334948
"ENSMUSG00000029344",5.57286916674739e-07,101.232876377368,0.111,1,0.00111457383334948
"ENSMUSG00000032625",5.57286916674739e-07,93.7987905352316,0.111,1,0.00111457383334948
"ENSMUSG00000046794",5.57286916674739e-07,71.872067245002,0.111,1,0.00111457383334948
"ENSMUSG00000031762",5.57286916674739e-07,59.9554644956851,0.111,1,0.00111457383334948
"ENSMUSG00000066406",5.57286916674739e-07,43.4293935717482,0.111,1,0.00111457383334948
"ENSMUSG00000029190",5.66725227155499e-07,173.690640169153,0.259,0.067,0.001133450454311
"ENSMUSG00000070866",5.86918165321358e-07,287.244652933853,0.148,1,0.00117383633064272
"ENSMUSG00000072501",5.89881751370581e-07,-52.5170324670799,0.222,1,0.00117976350274116
"ENSMUSG00000070934",5.97406905326838e-07,374.167779201025,0.185,0.067,0.00119481381065368
"ENSMUSG00000021364",6.47914965568648e-07,328.818723151173,0.111,1,0.0012958299311373
"ENSMUSG00000036898",6.47914965568648e-07,308.371045156569,0.111,1,0.0012958299311373
"ENSMUSG00000044442",6.47914965568648e-07,127.56294813102,0.111,1,0.0012958299311373
"ENSMUSG00000006289",6.47914965568648e-07,119.799672346662,0.111,1,0.0012958299311373
"ENSMUSG00000024030",6.47914965568648e-07,55.1785857896369,0.111,1,0.0012958299311373
"ENSMUSG00000019558",6.80796622503025e-07,5.80797404805447,0.148,1,0.00136159324500605
"ENSMUSG00000044224",6.80796622503025e-07,-56.1160450000862,0.148,1,0.00136159324500605
"ENSMUSG00000026102",6.91664570121346e-07,-122.614156269549,0.185,0.067,0.00138332914024269
"ENSMUSG00000018849",6.91664570121346e-07,-147.613772737081,0.185,0.067,0.00138332914024269
"ENSMUSG00000054770",6.91664570121346e-07,-165.436966826524,0.185,0.067,0.00138332914024269
"ENSMUSG00000068205",6.91664570121346e-07,-200.647311192463,0.185,0.067,0.00138332914024269
"ENSMUSG00000063796",6.91664570121346e-07,-305.932160995074,0.185,0.067,0.00138332914024269
"ENSMUSG00000036099",7.87731287510373e-07,227.120955832638,0.222,0.067,0.00157546257502075
"ENSMUSG00000023043",7.89061954857765e-07,615.512393005888,0.148,1,0.00157812390971553
"ENSMUSG00000032348",7.89061954857765e-07,452.08404034408,0.148,1,0.00157812390971553
"ENSMUSG00000027435",7.89061954857765e-07,436.01384015587,0.148,1,0.00157812390971553
"ENSMUSG00000040865",7.89061954857765e-07,366.989224434283,0.148,1,0.00157812390971553
"ENSMUSG00000051736",7.89061954857765e-07,347.895818753995,0.148,1,0.00157812390971553
"ENSMUSG00000044167",7.89061954857765e-07,314.658995137452,0.148,1,0.00157812390971553
"ENSMUSG00000023919",7.89061954857765e-07,308.740442706,0.148,1,0.00157812390971553
"ENSMUSG00000025940",7.89061954857765e-07,284.126360231728,0.148,1,0.00157812390971553
"ENSMUSG00000032750",7.89061954857765e-07,197.907004131144,0.148,1,0.00157812390971553
"ENSMUSG00000052920",7.89061954857765e-07,184.854234275758,0.148,1,0.00157812390971553
"ENSMUSG00000090877",7.89061954857765e-07,89.9632703785517,0.148,1,0.00157812390971553
"ENSMUSG00000021361",7.89061954857765e-07,88.7359193406179,0.148,1,0.00157812390971553
"ENSMUSG00000032042",8.00171333676689e-07,59.6382636914916,0.185,1,0.00160034266735338
"ENSMUSG00000037235",8.00171333676689e-07,-16.5543369982825,0.185,1,0.00160034266735338
"ENSMUSG00000102326",9.09261581605128e-07,-39.1828357551501,0.222,0.067,0.00181852316321026
"ENSMUSG00000021549",9.09261581605128e-07,-140.689600287517,0.222,0.067,0.00181852316321026
"ENSMUSG00000038555",9.24980813049685e-07,144.799861348088,0.185,1,0.00184996162609937
"ENSMUSG00000022360",9.24980813049685e-07,95.1058782833295,0.185,1,0.00184996162609937
"ENSMUSG00000030844",9.24980813049685e-07,43.5157849749288,0.185,1,0.00184996162609937
"ENSMUSG00000034755",9.65969427346917e-07,-198.237476470387,0.037,0.933,0.00193193885469383
"ENSMUSG00000104329",1.01321563343138e-06,-1.50347999710412,0.111,1,0.00202643126686276
"ENSMUSG00000056429",1.04874326172121e-06,-41.0703648776669,0.222,1,0.00209748652344241
"ENSMUSG00000003974",1.06842698435001e-06,256.253774522567,0.185,1,0.00213685396870003
"ENSMUSG00000028677",1.06842698435001e-06,200.206606592325,0.185,1,0.00213685396870003
"ENSMUSG00000055567",1.06842698435001e-06,182.131478514778,0.185,1,0.00213685396870003
"ENSMUSG00000026628",1.06842698435001e-06,132.909393257183,0.185,1,0.00213685396870003
"ENSMUSG00000025492",1.06842698435001e-06,77.4342109901303,0.185,1,0.00213685396870003
"ENSMUSG00000033032",1.06842698435001e-06,54.4061648019898,0.185,1,0.00213685396870003
"ENSMUSG00000024451",1.12508008864701e-06,-1.12428952338482,0.037,0.933,0.00225016017729402
"ENSMUSG00000038323",1.12508008864701e-06,-60.6701939069045,0.037,0.933,0.00225016017729402
"ENSMUSG00000024238",1.15459916450584e-06,-24.607029918758,0.259,0.067,0.00230919832901168
"ENSMUSG00000000194",1.15459916450584e-06,-309.431173622051,0.259,0.067,0.00230919832901168
"ENSMUSG00000030872",1.17413769378388e-06,202.937091842305,0.111,1,0.00234827538756777
"ENSMUSG00000020799",1.22269069384171e-06,111.321300385274,0.148,1,0.00244538138768342
"ENSMUSG00000028601",1.22269069384171e-06,64.8614525121183,0.148,1,0.00244538138768342
"ENSMUSG00000027984",1.23316012497586e-06,158.300966246315,0.185,1,0.00246632024995172
"ENSMUSG00000025047",1.23316012497586e-06,128.065108587738,0.185,1,0.00246632024995172
"ENSMUSG00000002900",1.23316012497586e-06,45.9320242208977,0.185,1,0.00246632024995172
"ENSMUSG00000039795",1.23833242871797e-06,263.941912535095,0.296,0.067,0.00247666485743593
"ENSMUSG00000040659",1.23833242871797e-06,14.2061858104721,0.296,0.067,0.00247666485743593
"ENSMUSG00000030614",1.30925632395258e-06,240.305440517551,0.037,0.933,0.00261851264790516
"ENSMUSG00000021466",1.30925632395258e-06,13.1164610174651,0.037,0.933,0.00261851264790516
"ENSMUSG00000084947",1.30925632395258e-06,11.9842132205337,0.037,0.933,0.00261851264790516
"ENSMUSG00000020642",1.39199954185794e-06,112.33037505193,0.222,1,0.00278399908371587
"ENSMUSG00000016494",1.39199954185794e-06,41.1188509883274,0.222,1,0.00278399908371587
"ENSMUSG00000038485",1.4126252126834e-06,25.9285015212119,0.148,1,0.00282525042536681
"ENSMUSG00000028139",1.42218702988898e-06,124.582690184611,0.185,1,0.00284437405977796
