"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"ENSMUSG00000072663",4.33339934632038e-08,455.496046899627,0.091,1,8.66679869264077e-05
"ENSMUSG00000029182",4.33339934632038e-08,446.989892947231,0.091,1,8.66679869264077e-05
"ENSMUSG00000038679",4.33339934632038e-08,409.702482594788,0.091,1,8.66679869264077e-05
"ENSMUSG00000046794",4.33339934632038e-08,401.172409908176,0.091,1,8.66679869264077e-05
"ENSMUSG00000032403",4.33339934632038e-08,243.550973227323,0.091,1,8.66679869264077e-05
"ENSMUSG00000003812",4.33339934632038e-08,225.164600546188,0.091,1,8.66679869264077e-05
"ENSMUSG00000056174",4.33339934632038e-08,201.99237207592,0.091,1,8.66679869264077e-05
"ENSMUSG00000000884",4.33339934632038e-08,190.33946460617,0.091,1,8.66679869264077e-05
"ENSMUSG00000022828",4.33339934632038e-08,80.6283427002216,0.091,1,8.66679869264077e-05
"ENSMUSG00000075419",4.33339934632038e-08,79.8200015870042,0.091,1,8.66679869264077e-05
"ENSMUSG00000029647",4.38553803203155e-08,-105.188116201542,0.159,1,8.7710760640631e-05
"ENSMUSG00000027560",4.83383332276001e-08,114.020211221721,0.114,1,9.66766664552002e-05
"ENSMUSG00000042063",5.09979277438152e-08,457.829553670588,0.091,1,0.00010199585548763
"ENSMUSG00000049154",5.09979277438152e-08,453.040425192899,0.091,1,0.00010199585548763
"ENSMUSG00000024650",5.09979277438152e-08,203.937449799093,0.091,1,0.00010199585548763
"ENSMUSG00000030498",5.09979277438152e-08,145.024361718839,0.091,1,0.00010199585548763
"ENSMUSG00000028456",5.09979277438152e-08,141.788806080796,0.091,1,0.00010199585548763
"ENSMUSG00000040888",5.09979277438152e-08,-150.194350021623,0.091,1,0.00010199585548763
"ENSMUSG00000068373",5.66346086468681e-08,400.810466052178,0.114,1,0.000113269217293736
"ENSMUSG00000074039",5.66346086468681e-08,136.947796741352,0.114,1,0.000113269217293736
"ENSMUSG00000079084",5.66346086468681e-08,22.3875002688184,0.114,1,0.000113269217293736
"ENSMUSG00000040606",5.70554036450584e-08,46.3324602528375,0.295,0,0.000114110807290117
"ENSMUSG00000078515",5.94349558004871e-08,302.058278928519,0.136,1,0.000118869911600974
"ENSMUSG00000030714",6.63035114270024e-08,87.2418944127183,0.114,1,0.000132607022854005
"ENSMUSG00000066233",6.63035114270024e-08,78.9989062833956,0.114,1,0.000132607022854005
"ENSMUSG00000039943",6.63035114270024e-08,13.0871480311286,0.114,1,0.000132607022854005
"ENSMUSG00000020130",6.63035114270024e-08,7.00740440784818,0.114,1,0.000132607022854005
"ENSMUSG00000036461",6.93265967308876e-08,411.483897481926,0.136,1,0.000138653193461775
"ENSMUSG00000028601",7.04600310888647e-08,281.479303125025,0.091,1,0.000140920062177729
"ENSMUSG00000102179",7.04600310888647e-08,181.755399858809,0.091,1,0.000140920062177729
"ENSMUSG00000070469",7.04600310888647e-08,151.653548792652,0.091,1,0.000140920062177729
"ENSMUSG00000034227",7.75631850496642e-08,422.786772721977,0.114,1,0.000155126370099328
"ENSMUSG00000035107",7.75631850496642e-08,413.431836253089,0.114,1,0.000155126370099328
"ENSMUSG00000045664",7.86683127684537e-08,-7.28259481264055,0.045,0.9,0.000157336625536907
"ENSMUSG00000040640",7.86683127684537e-08,-22.7370963253396,0.045,0.9,0.000157336625536907
"ENSMUSG00000060519",8.27198052375461e-08,317.592899657199,0.091,1,0.000165439610475092
"ENSMUSG00000015839",9.06649253623711e-08,660.948643969208,0.114,1,0.000181329850724742
"ENSMUSG00000030844",9.06649253623711e-08,579.6672308343,0.114,1,0.000181329850724742
"ENSMUSG00000032356",9.06649253623711e-08,492.242223739257,0.114,1,0.000181329850724742
"ENSMUSG00000039126",9.06649253623711e-08,478.943413211808,0.114,1,0.000181329850724742
"ENSMUSG00000031273",9.06649253623711e-08,380.809927132872,0.114,1,0.000181329850724742
"ENSMUSG00000069793",9.06649253623711e-08,240.09554435496,0.114,1,0.000181329850724742
"ENSMUSG00000018209",9.06649253623711e-08,92.9684709705284,0.114,1,0.000181329850724742
"ENSMUSG00000038982",9.06649253623711e-08,87.9507371318698,0.114,1,0.000181329850724742
"ENSMUSG00000019890",9.06649253623711e-08,23.5976294949139,0.114,1,0.000181329850724742
"ENSMUSG00000034796",9.70584857293832e-08,-1.9206921095016,0.023,0.9,0.000194116971458766
"ENSMUSG00000016757",9.70584857293832e-08,-138.461260577539,0.023,0.9,0.000194116971458766
"ENSMUSG00000040055",1.05897971188323e-07,436.519467002962,0.114,1,0.000211795942376647
"ENSMUSG00000031490",1.05897971188323e-07,272.00736366449,0.114,1,0.000211795942376647
"ENSMUSG00000021302",1.05897971188323e-07,-273.345918531418,0.114,1,0.000211795942376647
"ENSMUSG00000021613",1.09533837555214e-07,470.422136547787,0.136,1,0.000219067675110427
"ENSMUSG00000044258",1.09700687792966e-07,55.2568232427366,0.25,1,0.000219401375585932
"ENSMUSG00000039263",1.13732967437146e-07,110.44257773522,0.091,1,0.000227465934874293
"ENSMUSG00000035385",1.15484765611825e-07,-2.80179998689607,0.023,0.9,0.000230969531223651
"ENSMUSG00000002803",1.15484765611825e-07,-78.6116907629522,0.023,0.9,0.000230969531223651
"ENSMUSG00000022747",1.18812070397312e-07,Inf,0.182,1,0.000237624140794624
"ENSMUSG00000059921",1.18812070397312e-07,26.0227706245189,0.182,1,0.000237624140794624
"ENSMUSG00000032246",1.23594948190306e-07,Inf,0.114,1,0.000247189896380613
"ENSMUSG00000036905",1.25475632527009e-07,462.070413191722,0.159,1,0.000250951265054018
"ENSMUSG00000005142",1.27386360043295e-07,402.142991996901,0.136,1,0.00025477272008659
"ENSMUSG00000056481",1.30345892442599e-07,-6.50981473122771,0.045,0.9,0.000260691784885199
"ENSMUSG00000022548",1.3319771052705e-07,194.649345942695,0.091,1,0.0002663954210541
"ENSMUSG00000050954",1.3319771052705e-07,26.7945333618062,0.091,1,0.0002663954210541
"ENSMUSG00000028710",1.3319771052705e-07,3.59948042870482,0.091,1,0.0002663954210541
"ENSMUSG00000019969",1.37275768341696e-07,175.590506789692,0.023,0.9,0.000274551536683391
"ENSMUSG00000032232",1.37275768341696e-07,123.573902548039,0.023,0.9,0.000274551536683391
"ENSMUSG00000020778",1.37275768341696e-07,70.5117951075643,0.023,0.9,0.000274551536683391
"ENSMUSG00000084947",1.37275768341696e-07,63.6845154050245,0.023,0.9,0.000274551536683391
"ENSMUSG00000040697",1.37275768341696e-07,60.8251534094569,0.023,0.9,0.000274551536683391
"ENSMUSG00000019852",1.37275768341696e-07,34.3640932997971,0.023,0.9,0.000274551536683391
"ENSMUSG00000030303",1.37275768341696e-07,17.455255268925,0.023,0.9,0.000274551536683391
"ENSMUSG00000075602",1.37275768341696e-07,3.51703938894144,0.023,0.9,0.000274551536683391
"ENSMUSG00000000439",1.37275768341696e-07,0.431936867605824,0.023,0.9,0.000274551536683391
"ENSMUSG00000059669",1.44138049166685e-07,151.413379608953,0.114,1,0.000288276098333369
"ENSMUSG00000048450",1.48039270811058e-07,205.064094515854,0.136,1,0.000296078541622115
"ENSMUSG00000006494",1.55867385956561e-07,451.385312371998,0.091,1,0.000311734771913123
"ENSMUSG00000053297",1.55867385956561e-07,325.582740479259,0.091,1,0.000311734771913123
"ENSMUSG00000088078",1.55867385956561e-07,268.584773657842,0.091,1,0.000311734771913123
"ENSMUSG00000004393",1.6796604369288e-07,156.518146758656,0.114,1,0.00033593208738576
"ENSMUSG00000028441",1.71913672455788e-07,Inf,0.136,1,0.000343827344911576
"ENSMUSG00000032265",1.71913672455788e-07,293.546033663025,0.136,1,0.000343827344911576
"ENSMUSG00000054477",1.71913672455788e-07,146.178425345299,0.136,1,0.000343827344911576
"ENSMUSG00000028744",1.82247654195308e-07,459.656880177217,0.091,1,0.000364495308390616
"ENSMUSG00000022262",1.82247654195308e-07,415.283393336797,0.091,1,0.000364495308390616
"ENSMUSG00000001482",1.82247654195308e-07,393.320274364225,0.091,1,0.000364495308390616
"ENSMUSG00000070526",1.82247654195308e-07,323.68452499088,0.091,1,0.000364495308390616
"ENSMUSG00000036814",1.82247654195308e-07,39.6524418230923,0.091,1,0.000364495308390616
"ENSMUSG00000041313",1.8313895156866e-07,303.308344266183,0.182,1,0.000366277903137321
"ENSMUSG00000022295",1.8313895156866e-07,154.650160581048,0.182,1,0.000366277903137321
"ENSMUSG00000027435",1.91683143531743e-07,603.496029943384,0.205,1,0.000383366287063486
"ENSMUSG00000030872",1.94803566707302e-07,379.756415997222,0.159,1,0.000389607133414604
"ENSMUSG00000015396",1.95582220777851e-07,Inf,0.114,1,0.000391164441555702
"ENSMUSG00000022515",1.99491069402858e-07,194.284235634079,0.136,1,0.000398982138805716
"ENSMUSG00000026831",2.12920240063573e-07,Inf,0.091,1,0.000425840480127145
"ENSMUSG00000034467",2.12920240063573e-07,Inf,0.091,1,0.000425840480127145
"ENSMUSG00000075463",2.12920240063573e-07,Inf,0.091,1,0.000425840480127145
"ENSMUSG00000008540",2.12920240063573e-07,591.993735683502,0.091,1,0.000425840480127145
"ENSMUSG00000028300",2.12920240063573e-07,591.165982090793,0.091,1,0.000425840480127145
"ENSMUSG00000042066",2.12920240063573e-07,388.384219207135,0.091,1,0.000425840480127145
"ENSMUSG00000027555",2.12920240063573e-07,383.039056245679,0.091,1,0.000425840480127145
"ENSMUSG00000019891",2.12920240063573e-07,366.948935324276,0.091,1,0.000425840480127145
"ENSMUSG00000032353",2.12920240063573e-07,323.531664874213,0.091,1,0.000425840480127145
"ENSMUSG00000025357",2.12920240063573e-07,214.552103499994,0.091,1,0.000425840480127145
"ENSMUSG00000020467",2.12920240063573e-07,210.709209106542,0.091,1,0.000425840480127145
"ENSMUSG00000031841",2.15488221437098e-07,453.53556250252,0.409,0,0.000430976442874196
"ENSMUSG00000031170",2.20195965690197e-07,-36.71311601708,0.068,0.9,0.000440391931380395
"ENSMUSG00000027875",2.25247790278747e-07,178.938424822954,0.159,1,0.000450495580557495
"ENSMUSG00000006517",2.25247790278747e-07,2.54246486321048,0.159,1,0.000450495580557495
"ENSMUSG00000043866",2.25247790278747e-07,-122.04246215635,0.159,1,0.000450495580557495
"ENSMUSG00000039428",2.27563380073249e-07,442.69992556693,0.114,1,0.000455126760146498
"ENSMUSG00000104524",2.27563380073249e-07,409.379655512826,0.114,1,0.000455126760146498
"ENSMUSG00000027350",2.27563380073249e-07,82.1885411373804,0.114,1,0.000455126760146498
"ENSMUSG00000031107",2.27563380073249e-07,-113.992849112289,0.114,1,0.000455126760146498
"ENSMUSG00000026509",2.31321579047245e-07,492.481448736383,0.136,1,0.000462643158094489
"ENSMUSG00000021823",2.31321579047245e-07,168.588450537923,0.136,1,0.000462643158094489
"ENSMUSG00000020792",2.31321579047245e-07,153.92073786671,0.136,1,0.000462643158094489
"ENSMUSG00000029344",2.31321579047245e-07,-55.1717351002003,0.136,1,0.000462643158094489
"ENSMUSG00000061802",2.32518433246105e-07,329.098113043696,0.068,0.9,0.00046503686649221
"ENSMUSG00000031090",2.32518433246105e-07,209.033115474183,0.068,0.9,0.00046503686649221
"ENSMUSG00000020780",2.64570000250534e-07,211.306163055511,0.114,1,0.000529140000501067
"ENSMUSG00000026274",2.68033191619561e-07,564.095586620394,0.136,1,0.000536066383239122
"ENSMUSG00000026058",2.68033191619561e-07,216.574900026708,0.136,1,0.000536066383239122
"ENSMUSG00000024902",2.68033191619561e-07,98.39453801448,0.136,1,0.000536066383239122
"ENSMUSG00000042121",2.96964868854434e-07,-23.6225158996878,0.045,0.9,0.000593929737708867
"ENSMUSG00000029752",3.07357727551975e-07,119.170153014217,0.114,1,0.00061471545510395
"ENSMUSG00000029458",3.09932597183941e-07,255.271762386223,0.455,0,0.000619865194367883
"ENSMUSG00000046607",3.10342203060419e-07,428.326589592617,0.136,1,0.000620684406120838
"ENSMUSG00000028645",3.46741663785296e-07,81.9292359917438,0.159,1,0.000693483327570592
"ENSMUSG00000028386",3.49176089423841e-07,662.285850414654,0.045,0.9,0.000698352178847682
"ENSMUSG00000090061",3.49176089423841e-07,-3.91261867157818,0.045,0.9,0.000698352178847682
"ENSMUSG00000036639",3.56790343335406e-07,259.419775375373,0.114,0.1,0.000713580686670812
"ENSMUSG00000001436",3.56790343335406e-07,196.175208035155,0.114,1,0.000713580686670812
"ENSMUSG00000035678",3.56790343335406e-07,143.310520424931,0.114,1,0.000713580686670812
"ENSMUSG00000046351",3.71577259682892e-07,Inf,0.182,1,0.000743154519365783
"ENSMUSG00000096054",3.99797134879091e-07,Inf,0.159,1,0.000799594269758182
"ENSMUSG00000002546",3.99797134879091e-07,243.356762337146,0.159,1,0.000799594269758182
"ENSMUSG00000045954",4.10194820195981e-07,327.095583891136,0.045,0.9,0.000820389640391962
"ENSMUSG00000022055",4.10194820195981e-07,11.296549145959,0.045,0.9,0.000820389640391962
"ENSMUSG00000026679",4.13854386786195e-07,Inf,0.114,1,0.00082770877357239
"ENSMUSG00000037434",4.13854386786195e-07,Inf,0.114,1,0.00082770877357239
"ENSMUSG00000025816",4.13854386786195e-07,470.816268631857,0.114,1,0.00082770877357239
"ENSMUSG00000047473",4.13854386786195e-07,452.871882703615,0.114,1,0.00082770877357239
"ENSMUSG00000025909",4.13854386786195e-07,437.370055764381,0.114,1,0.00082770877357239
"ENSMUSG00000008384",4.13854386786195e-07,386.675524105908,0.114,0.1,0.00082770877357239
"ENSMUSG00000078451",4.13854386786195e-07,328.136806070118,0.114,1,0.00082770877357239
"ENSMUSG00000069895",4.13854386786195e-07,226.197476244459,0.114,0.1,0.00082770877357239
"ENSMUSG00000102336",4.13854386786195e-07,224.609023250658,0.114,1,0.00082770877357239
"ENSMUSG00000042961",4.13854386786195e-07,102.401999435551,0.114,1,0.00082770877357239
"ENSMUSG00000028669",4.13854386786195e-07,-77.2770540499915,0.114,1,0.00082770877357239
"ENSMUSG00000022311",4.60644669856607e-07,91.2283715055983,0.159,1,0.000921289339713213
"ENSMUSG00000021555",4.79598200580957e-07,343.869160063412,0.136,1,0.000959196401161914
"ENSMUSG00000033149",4.79598200580957e-07,108.599863668283,0.136,1,0.000959196401161914
"ENSMUSG00000031201",4.79598200580957e-07,30.5044865915426,0.136,1,0.000959196401161914
"ENSMUSG00000029147",4.79598200580957e-07,-41.7860413990931,0.136,1,0.000959196401161914
"ENSMUSG00000033847",4.79675627986417e-07,242.226610131535,0.114,1,0.000959351255972835
"ENSMUSG00000060538",4.90774789800543e-07,550.143402067894,0.182,1,0.000981549579601085
"ENSMUSG00000071226",5.53668827066031e-07,573.873320978117,0.136,1,0.00110733765413206
"ENSMUSG00000025384",5.53668827066031e-07,115.611028239813,0.136,1,0.00110733765413206
"ENSMUSG00000044647",5.56509959732334e-07,40.2942746906924,0.25,1,0.00111301991946467
"ENSMUSG00000031516",5.78030969426187e-07,98.798960209833,0.205,1,0.00115606193885237
"ENSMUSG00000028549",6.10235307182697e-07,166.983672802532,0.159,1,0.00122047061436539
"ENSMUSG00000090942",6.38708811347515e-07,318.698002307895,0.136,1,0.00127741762269503
"ENSMUSG00000068391",6.38708811347515e-07,163.16895470099,0.136,1,0.00127741762269503
"ENSMUSG00000029819",6.38708811347515e-07,153.436139974663,0.136,0.1,0.00127741762269503
"ENSMUSG00000070306",6.42902480090059e-07,Inf,0.114,1,0.00128580496018012
"ENSMUSG00000038323",6.42902480090059e-07,291.073362780405,0.114,1,0.00128580496018012
"ENSMUSG00000045671",6.42902480090059e-07,63.5510158672492,0.114,0.1,0.00128580496018012
"ENSMUSG00000039183",6.42902480090059e-07,33.5534425601018,0.114,0.1,0.00128580496018012
"ENSMUSG00000053141",6.42902480090059e-07,18.4370939333195,0.114,0.1,0.00128580496018012
"ENSMUSG00000030237",6.57292984647855e-07,-9.54527392377158,0.068,0.9,0.00131458596929571
"ENSMUSG00000090019",6.61402793147323e-07,17.315104702279,0.045,0.9,0.00132280558629465
"ENSMUSG00000046352",7.01620750010162e-07,268.753017678268,0.159,1,0.00140324150002032
"ENSMUSG00000025893",7.36268380104026e-07,Inf,0.136,1,0.00147253676020805
"ENSMUSG00000035649",7.36268380104026e-07,Inf,0.136,1,0.00147253676020805
"ENSMUSG00000003436",7.36268380104026e-07,616.8794788236,0.136,1,0.00147253676020805
"ENSMUSG00000020311",7.36268380104026e-07,525.719357936932,0.136,1,0.00147253676020805
"ENSMUSG00000027204",7.36268380104026e-07,452.293492598836,0.136,1,0.00147253676020805
"ENSMUSG00000006641",7.36268380104026e-07,378.17670647095,0.136,1,0.00147253676020805
"ENSMUSG00000023571",7.36268380104026e-07,353.961048977975,0.136,1,0.00147253676020805
"ENSMUSG00000061517",7.4343442947128e-07,-78.5485844488265,0.114,0.1,0.00148686885894256
"ENSMUSG00000005583",8.08797558656683e-07,Inf,0.295,1,0.00161759511731337
"ENSMUSG00000041261",8.48105537510844e-07,515.665535679999,0.136,1,0.00169621107502169
"ENSMUSG00000063558",8.48105537510844e-07,464.798203480627,0.136,1,0.00169621107502169
"ENSMUSG00000022750",8.48105537510844e-07,253.797053579488,0.136,0.1,0.00169621107502169
"ENSMUSG00000025780",8.48105537510844e-07,113.7190557395,0.136,0.1,0.00169621107502169
"ENSMUSG00000025591",8.48105537510844e-07,113.601337017382,0.136,0.1,0.00169621107502169
"ENSMUSG00000037872",8.9150665673071e-07,-130.691825607058,0.068,0.9,0.00178301331346142
"ENSMUSG00000022031",9.76212258558842e-07,646.934646314631,0.136,1,0.00195242451711768
"ENSMUSG00000026361",9.76212258558842e-07,459.199477355353,0.136,1,0.00195242451711768
"ENSMUSG00000027550",9.76212258558842e-07,442.505666469874,0.136,0.1,0.00195242451711768
"ENSMUSG00000059146",9.76212258558842e-07,380.957359133018,0.136,1,0.00195242451711768
"ENSMUSG00000039239",9.76212258558842e-07,149.221286287286,0.136,0.1,0.00195242451711768
"ENSMUSG00000047843",9.88014607183487e-07,281.450371766926,0.205,1,0.00197602921436697
"ENSMUSG00000028702",9.91827244345881e-07,618.695092809617,0.114,1,0.00198365448869176
"ENSMUSG00000021235",1.05779849221915e-06,507.25984876479,0.045,0.9,0.00211559698443831
"ENSMUSG00000028556",1.05779849221915e-06,-165.184565560394,0.045,0.9,0.00211559698443831
"ENSMUSG00000024235",1.05779849221915e-06,-192.179153142818,0.045,0.9,0.00211559698443831
"ENSMUSG00000051736",1.11087166431111e-06,439.053854460194,0.227,1,0.00222174332862222
"ENSMUSG00000022533",1.11244576004918e-06,63.4027480848724,0.182,0.1,0.00222489152009836
"ENSMUSG00000026819",1.1228437520752e-06,105.938974942765,0.136,0.1,0.0022456875041504
"ENSMUSG00000038876",1.14427931525159e-06,Inf,0.114,1,0.00228855863050318
"ENSMUSG00000041577",1.14427931525159e-06,173.104204304017,0.114,1,0.00228855863050318
"ENSMUSG00000047330",1.20506394604022e-06,Inf,0.068,0.9,0.00241012789208044
"ENSMUSG00000037235",1.21745995955147e-06,557.763346216724,0.159,1,0.00243491991910295
"ENSMUSG00000022150",1.21745995955147e-06,518.42134187592,0.159,1,0.00243491991910295
"ENSMUSG00000104222",1.2648233563583e-06,-13.9449554398524,0.227,1,0.0025296467127166
"ENSMUSG00000037625",1.27196961106137e-06,324.392437916211,0.182,1,0.00254393922212274
"ENSMUSG00000022805",1.2905511220158e-06,205.826070443219,0.136,1,0.00258110224403159
"ENSMUSG00000053128",1.2905511220158e-06,116.527535417842,0.136,1,0.00258110224403159
"ENSMUSG00000005804",1.2905511220158e-06,-289.134161916317,0.136,0.1,0.00258110224403159
"ENSMUSG00000032727",1.31915075640683e-06,599.927779423505,0.114,1,0.00263830151281365
"ENSMUSG00000021193",1.39484583661766e-06,339.977818069266,0.159,1,0.00278969167323532
"ENSMUSG00000022558",1.45338004894043e-06,Inf,0.182,1,0.00290676009788086
"ENSMUSG00000029125",1.45338004894043e-06,551.140765321407,0.182,0.1,0.00290676009788086
"ENSMUSG00000030247",1.45338004894043e-06,71.1925043697874,0.182,1,0.00290676009788086
"ENSMUSG00000070923",1.46679961073534e-06,128.607672299699,0.205,0.1,0.00293359922147068
"ENSMUSG00000020799",1.48221778677541e-06,395.521220011272,0.136,1,0.00296443557355081
"ENSMUSG00000039157",1.48221778677541e-06,364.25493052656,0.136,1,0.00296443557355081
"ENSMUSG00000022064",1.48221778677541e-06,-73.1404789126178,0.136,1,0.00296443557355081
"ENSMUSG00000016409",1.519579048897e-06,190.789486292841,0.114,1,0.003039158097794
"ENSMUSG00000102593",1.65953461756761e-06,191.639155552683,0.182,1,0.00331906923513523
"ENSMUSG00000018451",1.65953461756761e-06,177.917003883792,0.182,0.1,0.00331906923513523
"ENSMUSG00000022748",1.65953461756761e-06,-15.144916184035,0.182,1,0.00331906923513523
"ENSMUSG00000055371",1.74911659818109e-06,Inf,0.114,1,0.00349823319636218
"ENSMUSG00000021411",1.74911659818109e-06,474.831767115608,0.114,1,0.00349823319636218
"ENSMUSG00000079179",1.74911659818109e-06,336.814765206882,0.114,1,0.00349823319636218
"ENSMUSG00000091028",1.74911659818109e-06,180.282359482311,0.114,1,0.00349823319636218
"ENSMUSG00000099406",1.74911659818109e-06,158.434680122098,0.114,1,0.00349823319636218
"ENSMUSG00000095186",1.74911659818109e-06,31.9712568177453,0.114,1,0.00349823319636218
"ENSMUSG00000038160",1.82704862122072e-06,Inf,0.159,1,0.00365409724244145
"ENSMUSG00000052949",1.82704862122072e-06,598.013530116322,0.159,0.1,0.00365409724244145
"ENSMUSG00000021838",1.82704862122072e-06,152.009904500003,0.159,1,0.00365409724244145
"ENSMUSG00000006526",1.85979832902371e-06,74.1465985989079,0.227,1,0.00371959665804742
"ENSMUSG00000020766",1.88176532279128e-06,46.6343561105429,0.068,0.9,0.00376353064558256
"ENSMUSG00000024033",1.89364339748417e-06,Inf,0.182,1,0.00378728679496834
"ENSMUSG00000000056",1.95087225190174e-06,Inf,0.136,1,0.00390174450380348
"ENSMUSG00000027669",2.08882799883244e-06,66.6997238515256,0.159,1,0.00417765599766487
"ENSMUSG00000045257",2.08882799883244e-06,57.8543374891629,0.159,1,0.00417765599766487
"ENSMUSG00000041303",2.08882799883244e-06,-46.6313899488108,0.159,0.1,0.00417765599766487
"ENSMUSG00000037846",2.15930970847549e-06,278.590808748148,0.182,1,0.00431861941695098
"ENSMUSG00000066406",2.16475094402111e-06,66.0300305136213,0.205,1,0.00432950188804222
"ENSMUSG00000053897",2.17944050356011e-06,3.52477365595738,0.068,0.9,0.00435888100712022
"ENSMUSG00000015757",2.23567697165757e-06,Inf,0.136,1,0.00447135394331514
"ENSMUSG00000063358",2.23567697165757e-06,140.203696171694,0.136,1,0.00447135394331514
"ENSMUSG00000021390",2.38643245137028e-06,470.191389030362,0.159,1,0.00477286490274056
"ENSMUSG00000023913",2.46057514895553e-06,Inf,0.182,1,0.00492115029791106
"ENSMUSG00000028082",2.46057514895553e-06,176.810016973109,0.182,0.1,0.00492115029791106
"ENSMUSG00000033066",2.46140407568056e-06,333.163279327861,0.205,0.1,0.00492280815136112
"ENSMUSG00000057147",2.46140407568056e-06,188.424884741039,0.205,0.1,0.00492280815136112
"ENSMUSG00000102579",2.52205965074386e-06,375.205299057231,0.068,0.9,0.00504411930148772
"ENSMUSG00000026042",2.52205965074386e-06,193.64898552236,0.068,0.9,0.00504411930148772
"ENSMUSG00000026082",2.52205965074386e-06,124.180015532685,0.068,0.9,0.00504411930148772
"ENSMUSG00000031652",2.56018078819632e-06,536.350804491814,0.136,1,0.00512036157639264
"ENSMUSG00000007827",2.56018078819632e-06,477.095953675389,0.136,1,0.00512036157639264
"ENSMUSG00000052688",2.61117454245145e-06,5.70478930634078,0.068,0.8,0.00522234908490289
"ENSMUSG00000040006",2.72451754004442e-06,238.149969554917,0.159,1,0.00544903508008884
"ENSMUSG00000038370",2.7968725802446e-06,Inf,0.205,1,0.00559374516048919
"ENSMUSG00000032359",2.7968725802446e-06,179.331967065117,0.205,1,0.00559374516048919
"ENSMUSG00000029910",2.91606104227962e-06,142.542149050874,0.068,0.9,0.00583212208455924
"ENSMUSG00000001946",2.91606104227962e-06,60.215733190472,0.068,0.9,0.00583212208455924
"ENSMUSG00000038055",2.91606104227962e-06,28.1208231725764,0.068,0.9,0.00583212208455924
"ENSMUSG00000021103",2.91606104227962e-06,-76.7687465527073,0.068,0.9,0.00583212208455924
"ENSMUSG00000037098",2.92963615803646e-06,324.660313199506,0.136,1,0.00585927231607292
"ENSMUSG00000064254",2.92963615803646e-06,203.339678116255,0.136,1,0.00585927231607292
"ENSMUSG00000079334",2.92963615803646e-06,162.795816349713,0.136,1,0.00585927231607292
"ENSMUSG00000040584",3.04924270530803e-06,30.2857263236035,0.091,0.9,0.00609848541061606
"ENSMUSG00000030108",3.1083089117766e-06,Inf,0.159,1,0.00621661782355319
"ENSMUSG00000024598",3.1083089117766e-06,241.746928981336,0.159,1,0.00621661782355319
"ENSMUSG00000035864",3.14333229309649e-06,187.014521835186,0.295,1,0.00628666458619297
"ENSMUSG00000026678",3.17597687772026e-06,Inf,0.205,0.1,0.00635195375544053
"ENSMUSG00000049184",3.34995001173876e-06,Inf,0.136,1,0.00669990002347751
"ENSMUSG00000059475",3.36875114948913e-06,230.070889080936,0.068,0.9,0.00673750229897827
"ENSMUSG00000028803",3.36875114948913e-06,223.808453600884,0.068,0.9,0.00673750229897827
"ENSMUSG00000053963",3.36875114948913e-06,17.9818196835631,0.068,0.9,0.00673750229897827
"ENSMUSG00000029433",3.49133223307365e-06,Inf,0.227,1,0.00698266446614731
"ENSMUSG00000097151",3.82775972446706e-06,251.332709672119,0.136,1,0.00765551944893412
"ENSMUSG00000040552",3.82775972446706e-06,182.241732205798,0.136,1,0.00765551944893412
"ENSMUSG00000062040",3.88841364455217e-06,224.991927399186,0.068,0.9,0.00777682728910433
"ENSMUSG00000040865",3.88841364455217e-06,103.552504738967,0.068,0.9,0.00777682728910433
"ENSMUSG00000060510",3.90372266099584e-06,131.066664761681,0.273,0.1,0.00780744532199167
"ENSMUSG00000014602",3.95245442304539e-06,Inf,0.227,1,0.00790490884609077
"ENSMUSG00000031227",3.95245442304539e-06,Inf,0.227,1,0.00790490884609077
"ENSMUSG00000021493",3.99256946054279e-06,640.055836349848,0.295,1,0.00798513892108558
"ENSMUSG00000074743",4.08725449725283e-06,Inf,0.205,1,0.00817450899450565
"ENSMUSG00000057134",4.12073806534631e-06,72.1411172182327,0.182,1,0.00824147613069262
"ENSMUSG00000097392",4.3705171701729e-06,Inf,0.136,1,0.00874103434034579
"ENSMUSG00000064215",4.3705171701729e-06,642.195981220497,0.136,1,0.00874103434034579
"ENSMUSG00000044948",4.3705171701729e-06,412.97769285888,0.136,1,0.00874103434034579
"ENSMUSG00000030218",4.59614351816493e-06,Inf,0.159,1,0.00919228703632987
"ENSMUSG00000049422",4.59614351816493e-06,Inf,0.159,1,0.00919228703632987
"ENSMUSG00000043164",4.59614351816493e-06,Inf,0.159,1,0.00919228703632987
"ENSMUSG00000037362",4.59614351816493e-06,Inf,0.159,1,0.00919228703632987
"ENSMUSG00000028700",4.59614351816493e-06,119.126674463469,0.159,1,0.00919228703632987
"ENSMUSG00000042116",4.6321389410974e-06,-17.1803681392107,0.205,0.9,0.0092642778821948
"ENSMUSG00000022313",4.63261805899168e-06,-67.633623980683,0.091,0.9,0.00926523611798336
"ENSMUSG00000036398",4.76547280028411e-06,86.0203969215942,0.25,0.1,0.00953094560056822
"ENSMUSG00000087306",4.98658162729824e-06,193.99502770967,0.136,1,0.00997316325459648
"ENSMUSG00000026384",5.16741958799738e-06,Inf,0.068,0.9,0.0103348391759948
"ENSMUSG00000043909",5.16741958799738e-06,205.451184723163,0.068,0.9,0.0103348391759948
"ENSMUSG00000074733",5.16741958799738e-06,-48.3637115369371,0.068,0.9,0.0103348391759948
